guid,title,comments,Published status,body
680,680,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Would the departed never nowhere nohow reappear ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ever he would wander, selfcompelled, to the extreme limit of his cometary orbit, beyond the fixed stars and variable suns and telescopic planets, astronomical waifs and strays, to the extreme boundary of space, passing from land to land, among peoples, amid events. Somewhere imperceptibly hea would her and somehow reluctantly, suncompelled, obey the summons of recall. Whence, disappearing from the constellation of the Northern Crown he would somehow reappear reborn above delta in the constellation of Cassiopeia and after incalculable eons of peregrination return an estranged avenger, a wreaker of justice on malefactors, a dark crusader, a sleeper awakened, with financial resources (by supposition) surpassing those of Rothschild or the silver king.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What would render such return irrational ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;An unsatisfactory equation between an exodus and return in time through reversible space and an exodus and return in space through irreversible time.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What play of forces, inducing inertia, rendered departure undesirable ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The lateness of the hour, rendering procrastinatory : the obscurity of the night, rendering invisible the uncertainty of thoroughfares, rendering perilous the necessity for repose, obviating movement: the proximity of an occupied bed, obviating research : the anticipation of warmth (human) tempered with coolness (linen) obviating desire and rendering desirable : the statue of Narcissus, sound without echo, desired desire.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What advantages were possessed by an occupied, as distinct from an unoccupied bed ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The removal of nocturnal solitude, the superior quality of human (mature female) to inhuman (hotwaterjar) calefaction, the stimulation of matutinal contact, the economy of mangling done on the premises in the case of trousers accurately folded and placed lengthwise between the spring mattress (striped) and the woollen mattress (biscuit section).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What past consecutive causes, before rising preapprehended, of accumulated fatigue did Bloom, before rising, silently recapitulate ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The preparation of breakfast (burnt offering) : intestinal congestion and premeditative defecation (holy of holies) : the bath (rite of John) : the funeral (rite of Samuel) : the advertisement of Alexander Keyes (Urim and"
681,681,2,1,"Thummim) : the unsubstantial lunch (rite of Melchisedek) : the visit to museum and national library (holy place) : the bookhunt along Bedford row, Merchants Arch, Wellington Quay (Simchath Torah) : the music in the Ormond Hotel (Shira Shirim) : the altercation with a truculent troglodyte in Bernard Kiernan’s premises (holocaust) : a blank period of time including a cardrive, a visit to a house of mourning, a leavetaking (wilderness) : the eroticism produced by feminine exhibitionism (rite of Onan) : the prolonged delivery of Mrs Mina Purefoy (heave offering) : the visit to the disorderly house of Mrs Bella Cohen, 82 Tyrone street, lower, and subsequent brawl and chance medley in Beaver street (Armageddon) : nocturnal perambulation to and from the cabman’s shelter, Butt Bridge (atonement).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What selfimposed enigma did Bloom about to rise in order to go so as to conclude lest he should not conclude involuntarily apprehend ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The cause of a brief sharp unforeseen heard loud lone crack emitted by the insentient material of a strainveined timber table.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What selfinvolved enigma did Bloom risen, going, gathering multicoloured multiform mutitudinous garments, voluntarily apprehending, not comprehend ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Who was M'Intosh ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What selfevident enigma pondered with desultory constancy during 30 years did Bloom now, having effected natural obscurity by the extinction of artificial light, silently suddenly comprehend ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Where was Moses when the candle went out ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What imperfections in a perfect day did Bloom, walking, silently, successively, enumerate ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A provisional failure to obtain renewal of an advertisement, to obtain a certain quantity of tea from Thomas Kernan (agent for Pulbrook, Robertson and C°, 5 Dame Street, Dublin, and 2 Mincing Lane, London E. C.), to certify the presence or absence of posterior rectal orifice in the ease of Hellenic female divinities, to obtain admission (gratuitous or paid) to the performance of Leah by Mrs Bandmann Palmer at the Gaiety Theatre, 46, 47, 48, 49 South King street."
682,682,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What impression of an absent face did Bloom, arrested, silently recall ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The face of her father, the late Major Brian Cooper Tweedy, Royal Dublin Fusiliers, of Gibraltar and Rehoboth, Dolphin’s Barn.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What recurrent impressions of the same were possible by hypothesis ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Retreating, at the terminus of the Great Northern Railway, Amiens street, with constant uniform acceleration, along parallel lines meeting at infinity, if produced : along parallel lines, reproduced from infinity, with constant uniform retardation, at the terminus of the Great Nothern Railway Amiens street, returning.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What miscellaneous effects of female personal wearing apparel were perceived by him ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A pair of new inodorous halfsilk black ladies’ hose, a pair of new violet garters, a pair of outsize ladies’ drawers of India mull, cut on generous lines, redolent of opoponax, jessamine and Muratti’s Turkish cigarettes and containing a long bright steel safety pin, folded curvilinear, a camisole of batiste with thin lace border, a accordion underskirt of blue silk moirette, all these objects being disposed irregularly on the top of a rectangular trunk, quadruple battened, having capped corners, with multicoloured labels, initialled on its fore side in white lettering B. C. T. (Brian Cooper Tweedy).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What impersonal objects were perceived ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A commode, one leg fractured, totally covered by square cretonne cutting, apple design, on which rested a lady’s black straw hat. Orangekeyed ware, bought of Henry Price, basket, fancy goods, chinaware and ironmongery manufacturer, 21, 22, 23 Moore Street, disposed irregularly on the washstand and floor, and consisting of basin, soapdish and brushtray (on the washstand, together), pitcher and night article (on the floor, separate).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Bloom’s acts ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He deposited the articles of clothing on a chair, removed his remaining articles of clothing, took from beneath the bolster at the head of the bed a folded long white nightshirt, inserted his head and arms into the proper apertures of the nightshirt, removed a pillow from the head to the foot of the bed, prepared the bedlinen accordingly and entered the bed."
683,683,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With circumspection, as invariably when entering an abode (his own or not his own) : with solicitude, the snakespiral springs of the mattress being old, the brass quoits and pendent viper radii loose and tremulous under stress and strain : prudently, as entering a lair or ambush of lust or adders : lightly, the less to disturb: reverently, the bed of conception and of birth, of consummation of marriage and of breach of marriage, of sleep and of death.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What did his limbs, when gradually extended, encounter ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;New clean bedlinen, additional odours, the presence of a human form, female, hers, the imprint of a human form, male, not his, some crumbs, some flakes of potted meat, recooked, which he removed.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;If he had smiled why would he have smiled ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To reflect that each one who enters imagines himself to be the first to enter whereas he is always the last term of a preceding series even if the first term of a succeeding one, each imagining himself to be first, last, only and alone whereas, he is neither first nor last nor only nor alone in a series originating in and repeated to infinity.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What preceding series ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Assuming Mulvey to be the first term of his series, Penrose, Bartell d’Arcy, professor Goodwin, Julius Mastiansky, John Henry Menton, Father Bernard Corrigan, a farmer at the Royal Dublin Society's Horse Show, Maggot O’Reilly, Matthew Dillon, Valentine Blake Dillon (Lord Mayor of Dublin), Christopher Callinan, Lenehan, an Italian organgrinder, an unknown gentleman in the Gaiety Theatre, Benjamin Dollard, Simon Dedalus, Andrew (Pisser) Burke, Joseph Cuffe, Wisdom Hely, Alderman John Hooper, Dr Francis Brady, Father Sebastian of Mount Argus, a bootblack at the General Post Office, Hugh E. (Blazes) Boylan and so each and so on to no last term.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What were his reflections concerning the last member of this series and late occupant of the bed ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Reflections on his vigour (a bounder), corporal proportion (a billsticker), commercial ability (a bester), impressionability (a boaster)."
684,684,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why for the observer impressionability in addition to vigour, corporal proportion and commercial ability?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because he had observed with augmenting frequency in the preceding members of the same series the same concupiscence, inflammably transmitted first with alarm, then with understanding, then with desire, finally with fatigue, with alternating symptoms of epicene comprehension and apprehension.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With what antagonistic sentiments were his subsequent reflections affected ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Envy, jealousy, abnegation, equanimity.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Envy ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Of a bodily and mental male organism specially adapted for the superincumbent posture of energetic human copulation and energetic piston and cylinder movement necessary for the complete satisfaction of a constant but not acute concupiscence resident in a bodily and mental female organism, passive but not obtuse.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Jealousy ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because a nature full and volatile in its free state, was alternately the agent and reagent of attraction. Because attraction between agents and reagents at all instants varied, with inverse proportion of increase and decrease, with incessant circular extension and radial reentrance. Because the controlled contemplation of the fluctuation of attraction produced, if desired, a fluctuation of pleasure.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Abnegation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In virtue of a) acquaintance initiated in September 1903 in the establishment of George Mesias, merchant tailor and outfitter, 5 Eden Quay, b) hospitality extended and received in kind, reciprocated and reappropriated in person, c) comparative youth subject to impulses of ambition and magnanimity, colleagual altruism and amorous egoism, d) extraracial attraction, intraracial inhibition, supraracial prerogative, e) an imminent provincial musical tour, common current expenses, net proceeds divided.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Equanimity ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As natural as any and every natural act of a nature expressed or understood executed in natured nature by natural creatures in accordance with"
685,685,2,1,"his, her and their natured natures, of dissimilar similarity. As not as calamitous as a cataclysmic annihilation of the planet in consequence of a collision with a dark sun. As less reprehensible than theft, highway robbery, cruelty to children and animals, obtaining money under false pretences, forgery, embezzlement, misappropriation of public money, betrayal of public trust, malingering, mayhem, corruption of minors, criminal libel, blackmail, contempt of court, arson, treason, felony, mutiny on the high seas, trespass, burglary, jailbreaking, practice of unnatural vice, desertion from armed forces in the field, perjury, poaching, usury, intelligence with the king’s enemies, impersonation, criminal assault, manslaughter, wilful and premeditated murder. As not more abnormal than all other altered processes of adaptation to altered conditions of existence, resulting in a reciprocal equilibrium between the bodily organism and its attendant circumstances, foods, beverages, acquired habits, indulged inclinations, significant disease, As more than inevitable, irreparable.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why more abnegation than jealousy, less envy than equanimity ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;From outrage (matrimony) to outrage (adultery) there arose nought but outrage (copulation) yet the matrimonial violator of the matrimonially violated had not been outraged by the adulterous violator of the adulterously violated.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What retribution, if any ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Assassination, never, as two wrongs did not make one right. Duel by combat, no. Divorce, not now. Exposure by mechanical artifice (automatic bed) or individual testimony (concealed ocular witnesses), not yet. Suit for damages by legal influence or simulation of assault with evidence of injuries sustained (selfinflicted), not impossibly. If any, positively, connivance, introduction of emulation (material, a prosperous rival agency of publicity: moral, a successful rival agent of intimacy), depreciation, alienation, humiliation, separation protecting the one separated from the other, protecting separator from both.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By what reflections did he, a conscious reactor against the void of incertitude, justify to himself his sentiments?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The preordained frangibility of the hymen, the presupposed intangibility of the thing in itself : the incongruity and disproportion between the selfprolonging tension of the thing proposed to be done and the selfabbreviating"
686,686,2,1,"relaxation of the thing done : the fallaciously inferred debility of the female, the muscularity of the male : the variations of ethical codes : the natural grammatical transition by inversion involving no alteration of sense of an aorist preterite proposition (parsed as masculine subject, monosyllabic onoma-topoeic transitive verb with direct feminine object) from the active voice into its correlative aorist preterite proposition (parsed as feminine subject, auxiliary verb and quasimonosyllabic onomatopoeic past participle with complementary masculine agent) in the passive voice : the continued product of seminators by generation : the continual production of semen by distillation : the futility of triumph or protest or vindication : the inanity of extolled virtue: the lethargy of nescient matter : the apathy of the stars.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what final satisfaction did these antagonistic sentiments and reflections reduced to their simplest forms, converge ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Satisfaction at the ubiquity in eastern and western terrestrial hemispheres, in all habitable lands and islands explored or unexplored (the land of the midnight sun, the islands of the blessed, the isles of Greece, the land of promise) of adipose posterior female hemispheres, redolent of milk and honey and of excretory sanguine and seminal warmth, reminiscent of secular families of curves of amplitude, insusceptible of moods of impression or of contrarieties of expression, expressive of mute immutable mature animality.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The visible signs of antesatisfaction ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;An approximate erection : a solicitous adversion : a gradual elevation : a tentative revelation ; a silent contemplation.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Then?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He kissed the plump mellow yellow smellow melons of her rump, on each plump melonous hemisphere, in their mellow yellow furrow, with obscure prolonged provocative melonsmellonous osculation.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The visible signs of postsatisfaction ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A silent contemplation : a tentative velation : a gradual abasement : a solicitous aversion : a proximate erection.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What followed this silent action ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Somnolent invocation, less somnolent recognition, incipient excitation, catechetical interrogation."
687,687,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With what modifications did the narrator reply to this interrogation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Negative : he omitted to mention the clandestine correspondence between Martha Clifford and Henry Flower, the public altercation at, in and in the vicinity of the licensed premises of Bernard Kiernan and C°, Limited, 8, 9 and 10 Little Britain street, the erotic provocation and response thereto caused by the exhibitionism of Gertrude (Gerty), surname unknown. Positive : he included mention of a performance by Mrs Bandmann Palmer of Leah at the Gaiety Theatre, 46, 47, 48, 49 South King street, an invitation to supper at Wynn’s (Murphy’s) Hotel 35, 36 and 37 Lower Abbey street, a volume of peccaminous pornographical tendency entituled Sweets of Sin, anonymous, author a gentlemen of fashion, a temporary concussion caused by a falsely calculated movement in the course of a postcenal gymnastic display, the victim (since completely recovered) being Stephen Dedalus, professor and author, eldest surviving son of Simon Dedalus, of no fixed occupation, an aeronautical feat executed by him (narrator) in the presence of a witness, the professor and author aforesaid, with promptitude of decision and gymnastic flexibility.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Was the narration otherwise unaltered by modifications ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Absolutely.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Which event or person emerged as the salient point of his narration ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Stephen Dedalus, professor and author.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What limitations of activity and inhibitions of conjugal rights were perceived by listener and narrator concerning themselves during the course of this intermittent and increasingly more laconic narration ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By the listener a limitation of fertility inasmuch as marriage had been celebrated 2 calendar months after the 18th anniversary of her birth (8 September 1870), viz. 8 October, and consummated on the same date with female issue born 15 June 1889, having been anticipatorily consummated on the 10 September of the same year and complete carnal intercourse, with ejaculation of semen within the natural female organ, having last taken place 5 weeks previous, viz. 27 November 1893, to the birth on 29 December 1893 of second (and only male) issue, deceased 9 January 1895, aged 11 days, there remained a period of 10 years, 5 months and 18 days during which carnal intercourse had been incomplete, without ejaculation of semen within the natural female organ. By the narrator a limitation of activity, mental and"
688,688,2,1,"corporal, inasmuch as complete mental intercourse between himself and the listener had not taken place since the consummation of puberty, indicated by catamenic hemorrhage, of the female issue of narrator and listener, 15 September 1903, there remained a period of 9 months and 1 day during which in consequence of a preestablished natural comprehension in incomprehension between the consummated females (listener and issue), complete corporal liberty of action had been circumscribed.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By various reiterated feminine interrogation concerning the masculine destination whither, the place where, the time at which, the duration for which, the object with which in the case of temporary absences, projected or effected.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What moved visibly above the listener’s and the narrator’s invisible thoughts ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The upcast reflection of a lamp and shade, an inconstant series of concentric circles of varying gradations of light and shadow.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what directions did listener and narrator lie ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Listener : S. E. by E. : Narrator N. W. by W. : on the 53rd parallel of latitude, N. and 6th meridian of longitude, W. : at an angle of 450 to the terrestrial equator.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what state of rest or motion ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;At rest relatively to themselves and to each other. In motion being each and both carried westward, forward and rereward respectively, by the proper perpetual motion of the earth through everchanging tracks of neverchanging space.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what posture ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Listener : reclined semilateralty, left, left hand under head, right leg extended in a straight line and resting on left leg, flexed, in the attitude of Gea-Tellus, fulfilled, recumbent, big with seed. Narrator : reclined laterally, left, with right and left legs flexed, the indexfinger and thumb of the right hand resting on the bridge of the nose, in the attitude depicted on a snapshot photograph made by Percy Apjohn. the childman weary, the manchild in the womb."
689,689,2,1,&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Womb ? Weary ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He rests. He has travelled.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Sinbad the Sailor and Tinbad the Tailor and Jinbad the Jailer and Whinbad the Whaler and Ninbad the Nailer and Finbad the Failer and Binbad the Bailer and Pinbad the Pailer and Minbad the Mailer and Hinbad the Hailer and Rinbad the Railer and Dinbad the Kailer and Vinbad the Quailer and Linbad the Yailer and Xinbad the Phthailer.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;When ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Going to dark bed there was a square round Sinbad the Sailor roc’s auk’s eggin the night of the bed of all the auks of the rocs of Darkinbad the Brightdayler.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Where ?
