guid,title,comments,Published status,body,
462,462,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Coldly.) You have the advantage of me. Lady Bloom accepts no presents.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CROFTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;This is indeed a festivity.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Solemnly.) You call it a festivity. I call it a sacrament.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ALEXANDER KEYES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;When will we have our own house of keys?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I stand for the reform of municipal morals and the plain ten commandments. New worlds for old. Union of all, jew, moslem and gentile. Three acres and a cow for all children of nature. Saloon motor hearses. Compulsory manual labour for all. All parks open to the public day and night. Electric dishscrubbers. Tuberculosis, lunacy, war and mendicancy must now cease. General amnesty, weekly carnival, with masked licence, bonuses for all, esperanto the universal brotherhood. No more patriotism of barspongers and dropsical impostors. Free money, free love and a free lay church in a free lay state.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;O’MADDEN BURKE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Free fox in a free henroost.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DAVY BYRNE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Yawning.) Iiiiiiiiiaaaaaaach!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Mixed races and mixed marriage.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;LENEHAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What about mixed bathing?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom explains to those near him his schemes for social regeneration. All agree with him. The keeper of the Kildare Street museum appears, dragging a lorry on which are the shaking statues of several naked",
463,463,2,1,"goddesses, Venus Callipyge, Venus Pandemos, Venus Metempsychosis, and plaster figures, also naked, representing the new nine muses, Commerce, Operatic Music, Amor, Publicity, Manufacture, Liberty of Speech, Plural Voting, Gastronomy, Private Hygiene, Seaside Concert Entertainments, Painless Obstetrics and Astronomy for the People.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FATHER FARLEY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He is an episcopalian, an agnostic, an anythingarian seeking to overthrow our holy|faith.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS RIORDAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Tears up her will.) I’m disappointed in you! You bad man!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MOTHER GROGAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Removes her boot to throw it at Bloom.) You beast! You abominable person!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;NOSEY FLYNN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Give us a tune, Bloom. One of the old sweet songs.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With rollicking humour.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I vowed that I never would leave her,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;She turned out a cruel deceiver.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;  With my tooraloom tooraloom tooraloom tooraloom.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;HOPPY HOLOHAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Good old Bloom! There’s nobody like him after all.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PADDY LEONARD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Stage Irishman!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What railway opera is like a tramline in Gibraltar? The Rows of Casteele (Laughter.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;LENEHAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Plagiarist! Down with Bloom!",
464,464,2,1,"THE VEILED SIBYL<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Enthusiastically.) I’m a Bloomite and I glory in it. I believe in him in spite of all. I'd give my life for him, the funniest man on earth.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Winks at the bystanders.) I bet she’s a bonny lassie.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THEODORE PUREFOY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In fishingcap and oilskin jacket.) He employs a mechanical device to frustrate the sacred ends of nature.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VEILED SIBYL<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Stabs herself.) My hero god! (She dies.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Many most attractive and enthusiastic women also commit suicide by stabbing, drowning, drinking prussic acid, aconite, arsenic, opening their veins, refusing food, casting themselves under steamrollers, from the top of Nelson's Pillar, into the great vat of Guinness’s brewery, asphyxiating themselves by placing their heads in gas ovens, hanging themselves in stylish garters, leaping from windows of different storeys.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ALEXANDER J. DOWIE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Violently.) Fellowchristians and antiBloomites, the man called Bloom is from the roots of hell, a disgrace to Christian men. A fiendish libertine from his earliest years this stinking goat of Mendes gave precocious signs of infantile debauchery recalling the cities of the plain, with a dissolute granddam. This vile hypocrite, bronzed with infamy, is the white bull mentioned in the Apocalypse. A worshipper of the Scarlet Woman, intrigue is the very breath of his nostrils. The stake faggots and the caldron of boiling oil are for him. Caliban!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOB<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Lynch him! Roast him! He’s as bad as Parnell was. Mr. Fox!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Mother Grogan throws her boot at Bloom. Several shopkeepers from upper and lower Dorset street throw objects of little or no commercial value, hambones, condensed milk tins, unsaleable cabbage, stale bread, sheeps’tails, odd pieces of fat.)",
465,465,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Excitedly.) This is midsummer madness, some ghastly joke again. By heaven, I am guiltless as the unsunned snow! It was my brother Henry. He is my double. He lives in number 2 Dolphin’s Barn. Slander, the viper, has wrongfully accused me. Fellowcountrymen, sgenl inn ban bata coisde gan capall. I call on my old friend, Dr Malachi Mulligan, sex specialist, to give medical testimony on my behalf.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DR MULLIGAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In motor jerkin, green motorgoggles on his brow.) Dr Bloom is bisexually abnormal. He has recently escaped from Dr Eustace’s private asylum for demented gentlemen. Born out of bedlock hereditary epilepsy is present, the consequence of unbridled lust. Traces of elephantiasis have been discovered among his ascendants. There are marked symptoms of chronic exhibitionism. Ambidexterity is also latent. He is prematurely bald from selfabuse, perversely idealistic in consequence, a reformed rake, and has metal teeth. In consequence of a family complex he has temporarily lost his memory and I believe him to be more sinned against than sinning. I have made a pervaginal examination and, after application of the acid test to 5427 anal, axillary, pectoral and pubic hairs, I declare him to be virgo intacta.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom holds his high grade hat over his genital organs.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DR MADDEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Hypsospadia is also marked. In the interest of coming generations I suggest that the parts affected should be preserved in spirits of wine in the national teratological museum.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DR CROTTHERS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I","have examined the patient’s urine. It is albuminoid. Salivation is insufficient, the patellar reflex intermittent.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DR PUNCH COSTELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The fetor judaicus is most perceptible.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DR DIXON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Reads a bill of health.) Professor Bloom is a finished example of the new womanly man. His moral nature is simple and lovable. Many have found"
466,466,2,1,"him a dear man, a dear person. He is a rather quaint fellow on the whole, coy though not feebleminded in the medical sense. He has written a really beautiful letter, a poem in itself, to the court missionary of the Reformed Priests Protection Society which clears up everything. He is practically a total abstainer and I can affirm that he sleeps on a straw litter and eats the most Spartan food, cold dried grocer’s peas. He wears a hairshirt winter and summer and scourges himself every Saturday. He was, I understand, at one time a firstclass misdemeanant in Glencree reformatory. Another report states that he was a very posthumous child. I appeal for clemency in the name of the most sacred word our vocal organs have ever been called upon to speak. He is about to have a baby.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(General commotion and compassion. Women faint. A wealthy American makes a street collection for Bloom. Gold and silver coins, blank cheques, banknotes, jewels, treasury bonds, maturing bills of exchange, I. O. U’s, wedding rings, watchchains, lockets, necklaces and bracelets are rapidly collected.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;O, I so want to be a mother.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MRS THORNTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In nursetender's gown.) Embrace me tight, dear. You’ll be soon over it. Tight, dear.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom embraces her tightly and bears eight male yellow and white children. They appear on a redcarpeted staircase adorned with expensive plants. All are handsome, with valuable metallic faces, wellmade, respectably dressed and wellconducted, speaking five modern languages fluently and interested in various arts and sciences. Each has his name printed in legible letters on his shirtfront : Nasodoro, Goldfinger, Chrysostomos, Maindorée, Silversmile, Silberselber, Vifargent, Panargyros. They are immediately appointed to positions of high public trust in several different countries as managing directors of banks, traffic managers of railways, chairmen of limited liability companies, vice chairmen of hotel syndicates.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A VOICE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Bloom, are you the Messiah ben Joseph or ben David?",
467,467,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Darkly.) You have said it.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BROTHER BUZZ<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Then perform a miracle.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BANTAM LYONS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Prophesy who will win the Saint Leger.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom walks on a net, covers his left eye with his left ear, passes through several walls, climbs Nelson's Pillar, hangs from the top ledge by his eyelids, eats twelve dozen oysters (shells included), heals several sufferers from king’s evil, contracts his face so as to resemble many historical personages, Lord Beacons field, Lord Byron, Wat Tyler, Moses of Egypt, Moses Maimonides, Moses Mendelssohn, Henry Irving, Rip van Winkle, Kossuth, Jean Jacques Rousseau, Baron Leopold Rothschild, Robinson Crusoe, Sherlock Holmes, Pasteur, turns each foot simultaneously in different directions, bids the tide turn back, eclipses the sun by extending his little finger.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BRINI, PAPAL NUNCIO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In papal zouave's uniform, steel cuirasses as breastplate, armplates, thighplates, legplates, large profane moustaches and brown paper mitre.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Leopoldi autem generatio. Moses begat Noah and Noah begat Eunuch and Eunuch begat O’Halloran and O’Halloran begat Guggenheim and Guggenheim begat Agendath and Agendath begat Netaim and Netaim begat Le Hirsch and Le Hirsch begat Jesurum and Jesurum begat MacKay and MacKay begat Ostrolopsky and Ostrolopsky begat Smerdoz and Smerdoz begat Weiss and Weiss begat Schwarz and Schwarz begat Adrianopoli and Adrianopoli begat Aranjuez and Aranjuez begat Lewy Lawson and Lewy Lawson begat Ichabudonosor and Ichabudonosor begat O’Donnell Magnus and O’Donnell Magnus begat Christbaum and Christbaum begat ben Maimun and ben Maimun begat Dusty Rhodes and Dusty Rhodes begat Benamor and Benamor begat Jones-Smith and Jones-Smith begat Savorgnanovich and Savorgnanovich begat Jasperstone and Jasperstone begat Vingtetunieme and Vingtetunieme begat Szombathely and Szombathely begat Virag and Virag begat Bloom et vocabitur nomen eius Emmanuel.",
468,468,2,1,"A DEADHAND<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Writes on the wall.) Bloom is a cod.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CRAB<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In bushrangers kit.) What did you do in the cattlecreep behind Kilbarrack?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A FEMALE INFANT<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shakes a rattle.) And under Ballybough bridge?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A HOLLYBUSH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;And in the devil’s glen?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Blushes furiously all over from frons to nates, three tears falling from his left eye.) Spare my past.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE IRISH EVICTED TENANTS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In bodycoats, kneebreeches, with Donnybrook fair shillelaghs.) Sjambok him!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom with asses' ears seats himself in the pillory with crossed arms, his feet protruding. He whistles Don Giovanni, a cenar teco. Artane orphans, joining hands, caper round him. Girls of the Prison Gate Mission, joining hands, caper round in the opposite direction.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE ARTANE ORPHANS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;You hig, you hog, you dirty dog!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;You think the ladies love you!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE PRISON GATE GIRLS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;If you see kay Tell him he may See you in tea Tell him from me.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;HORNBLOWER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In ephod and hunting cap, announces.) And he shall carry the sins of the people to Azazel, the spirit which is in the wilderness, and to Lilith, the",
469,469,2,1,"nighthag. And they shall stone him and defile him, yea, all from Agendath Netaim and from Mizraim, the land of Ham.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(All the people cast soft pantomime stones at Bloom. Many bonafide travellers and ownerless dogs come near him and defile him. Mastiansky and Citron approach in gaberdines, wearing long earlocks, They wag their beards at Bloom.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MASTIANSKY AND CITRON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Belial! Laemlein of Istria! the false Messiah! Abulafia!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(George S. Mesias, Bloom’s tailor, appears, a tailor's goose under his arm, presenting a bill.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MESIAS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To alteration one pair trousers eleven shillings.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Rubs his hands cheerfully.) Just like old times. Poor Bloom!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Reuben J. Dodd, blackbearded Iscariot, bad shepherd, bearing on his shoulders the drowned corpse of his son, approaches the pillory.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;REUBEN J.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Whispers hoarsely.) The squeak is out. A split is gone for the flatties. Nip the first rattler.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE FIRE BRIGADE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Pflaap!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BROTHER BUZZ<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Invests Bloom in a yellow habit with embroidery of painted flames and high pointed hat. He places |a bag of gunpowder round his neck and hands him over to the civil power, sayping.) Forgive him his trespasses.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Lieutenant Myers of the Dublin Fire Brigade by general request sets fire to Bloom. Lamentations.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE CITIZEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Thank heaven!",
470,470,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In a seamless garment marked I. H. S. stands upright amid phoenix flames.) Weep not for me, O daughters of Erin.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He exhibits to Dublin reporters traces of burning. The daughters of Erin, in black garments with large prayerbooks and long lighted candles in their hands, kneel down and pray.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE DAUGHTERS OF ERIN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Kidney of Bloom, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Flower of the Bath, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Mentor of Menton, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Canvasser for the Freeman, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Charitable Mason, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Wandering Soap, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Sweets of Sin, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Music without Words, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Reprover of the Citizen, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Friend of all Frillies, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Midwife Most Merciful, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Potato Preservative against Plague and Pestilence, pray for us.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(A choir of six hundred voices, conducted by Mr Vincent O'Brien, sings the Alleluia chorus, accompanied on the organ by Joseph Glynn. Bloom becomes mute, shrunken, carbonised.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Talk away till you’re black in the face.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In caubeen with clay pipe stuck in the band, dsuty brogues, an emigrant’s red handkerchief bundle in his hand leading a black bogoak pig by a sugaun, with a smile in his eye.) Let me be going now, woman of the house, for by all the goats in Connemara I’m after having the father and mother of a bating. (With a tear in his eye.) All insanity. Patriotism, sorrow for the dead, music, future of the race. To be or not to be. Life’s dream is o’er. End it peacefully. They can live on. (He gazes far away mournfully.) I am ruined. A few pastilles of aconite. The blinds drawn. A letter. Then lie back to rest. (He breathes softly.) No more. I have lived. Fare. Farewell.",
471,471,2,1,"ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Stiffly, her finger in her neckfillet.) Honest? Till the next time. (She sneers.) Suppose you got up the wrong side of the bed or came too quick with your best girl. O, I can read your thoughts.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bitterly.) Man and woman, love, what is it? A cork and bottle.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In sudden sulks.) I hate a rotter that’s insincere. Give a bleeding whore a chance.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Repentantly.) I am very disagreable. You are a necessary evil. Where are you from? London?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Glibly.) Hog’s Norton where the pigs plays the organs. I’m Yorkshire born (She holds his hand which is feeling for her nipple.) I say, Tommy Tittlemouse. Stop that and begin worse. Have you cash for a short time? Ten shillings?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Smiles, nods slowly.) More, houri, more.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;And more’s mother? (She pats him offhandedly with velvet paws.) Are you coming into the musicroom to see our new pianola? Come and I’ll peel off.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Feeling his occiput dubiously with the unparalleled embarrassment of a harassed pedlar gauging the symmetry of her peeled pears.) Somebody would be dreadfully jealous if she knew. The greeneyed monster (Earnestly.) You know how difficult it is. I needn’t tell you.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Flattered.) What the eye can’t see the heart can’t grieve for (She pats him.) Come.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;bloom<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Laughing witch! The hand that rocks the cradle.",
472,472,2,1,"ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Babby!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In babylinen and pelisse, bigheaded, with a caul of dark hair, fixes big eyes on her fluid slip and counts its bronze buckles with a chubby finger, his moist tongue lolling and lisping.) One two tlee : tlee tlwo tlone.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE BUCKLES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Love me. Love me not. Love me.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Silent means consent. (With little parted talons she captures his hand, her<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;forefinger giving to his palm the passtouch of secret monitor, luring him to doom.) Hot hands cold gizzard.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He hesitates amid scents, music, temptations. She leads him towards the steps, drawing him by the odour of her armpits, the vice of her painted eyes, the rustle of her slip in whose sinuous folds lurks the lion reek of all the male brutes that have possessed her.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MALE BRUTES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Exhaling sulphur of rut and dung and ramping in their loosebox, faintly roaring, their drugged heads swaying to and fro.) Good!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Zoe and Bloom reach the doorway where two sister whores are seated. They examine him curiously from under their pencilled brows and smile to his hasty bow. He trips awkwardly.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Her lucky hand instantly saving him.) Hoopsa! Don’t fall upstairs.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The just man falls seven times (He stands aside at the threshold.) After you is good manners.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ladies first, gentlemen after.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(She crosses the threshold. He hesitates. She turns and, holding out her hands,",
